Afrika	非洲
James McClean	詹姆斯·麥克林
Lafayette, Kalifornia	拉斐特 (加利福尼亚州)
Kim Kuk-jin	金功榛
Belém do Brejo do Cruz	贝伦杜布雷若杜克鲁兹
Mamoru Oshii	押井守
Blacourt	布拉库尔
Oak Hill, West Virginia	奧克希爾 (西維吉尼亞州)
Voilemont	瓦莱蒙 (马恩省)
Pepper Pike, Ohio	佩珀派克
Giorgio Albertazzi	吉奧吉歐·阿爾比基
Le Breuil, Marne	勒布勒伊 (马恩省)
Contrazy	孔特拉齐
Cléré-du-Bois	克莱雷迪布瓦
Imelda Marcos	伊梅尔达·马科斯
Rio Quente	熱河市
Collandres	科朗德雷
Albany, Georgia	奧爾巴尼 (佐治亞)
Fort Benton, Montana	顿堡 (蒙大拿州)
Laifour	莱富尔
Clifton Ko	高志森
Nick Barmby	尼克·巴姆比
Ringo Lam	林嶺東
Lewis Milestone	刘易斯·迈尔斯通
Laval-Pradel	拉瓦普拉代
Luzinay	吕齐奈 (伊泽尔省)
Ventenac	旺特纳克 (阿列日省)
Masao Uchino	内野正雄
Montmirat	蒙特米拉 (加尔省)
Haining City	海宁市
Christian Karembeu	克里斯蒂安·卡伦布
La Roussière	拉鲁西埃
Chassemy	沙塞米
Dacia Maraini	达契亚·玛拉依妮
Leadville, Colorado	莱德维尔 (科罗拉多州)
Yoshiyuki Sakamoto	坂本義行
Chase Budinger	蔡斯·巴丁格
Poinson-lès-Nogent	普安松莱诺让 (上马恩省)
Harold Ramis	哈罗德·雷米斯
Óscar de Marcos	奥斯卡·德马科斯
Éperlecques	埃佩莱克
Saint-Bauzile, Ardèche	圣博齐尔 (阿尔代什省)
Beresford, South Dakota	贝雷斯福德 (南达科他州)
Rochessauve	罗谢索夫 (阿尔代什省)
Épinoy	埃皮努瓦
Thueyts	蒂埃特 (阿尔代什省)
Étreval	埃特勒瓦
Castagniers	卡斯塔涅尔
Pégomas	佩戈马 (滨海阿尔卑斯省)
Épreville-en-Lieuvin	利耶于万地区埃普勒维尔
Bahsuma	巴赫苏马
Royston Drenthe	罗伊斯顿·德伦特
Hajime Hosogai	細貝萌
Jan-Ingwer Callsen-Bracker	揚-英沃·卡爾森-布拉克
Lena Dunham	莉娜·丹恩
Ablainzevelle	阿布兰泽韦尔
Saint-Symphorien-sous-Chomérac	圣西姆福里安苏绍梅拉克 (阿尔代什省)
Mel Daniels	迈尔·丹尼尔斯
Robert H. Dennard	羅伯特·丹納德
Gournay-sur-Aronde	阿龙德河畔古尔奈
Étienne-Jules Marey	艾蒂安-朱尔·马雷
Roques, Gers	罗屈埃 (热尔省)
Chris Mullin	克里斯·穆林
Outrebois	乌特勒布瓦
Florence, Colorado	佛罗伦萨 (科罗拉多州)
Chaliers	沙利耶尔
Rialto, Kalifornia	里亚托 (加利福尼亚州)
Wylder	维尔德
7862 Keikonakamura (1981 EE28)	小行星7862
Saint-Bonnet-de-Montauroux	圣博内德蒙托鲁 (洛泽尔省)
Bois-Grenier	布瓦格勒涅
Haverskerque	阿韦尔凯尔克
Montils	蒙蒂尔 (滨海夏朗德省)
Étoges	埃托热
3129 Bonestell (1979 MK2)	小行星3129
Frank Lebœuf	弗兰克·勒伯夫
Udo Lattek	乌多·拉特克
Fourtou	富尔图
Malpart	马尔帕尔
Bessy	贝西
Nigel Martyn	尼祖·馬田
Puiseux-en-Bray	布赖地区皮伊瑟 (瓦兹省)
Bouguenais	布盖奈
Évenos	埃弗诺
Asuna Tanaka	田中明日菜
Île de Batz	伊尔德巴特
Ayumi Kaihori	海堀步
Miho Fukumoto	福元美穗
Megumi Takase	高瀨愛實
Kyoko Yano	矢野喬子
Sylvia Chang	張艾嘉
Oscar García Junyent	奧斯卡·加西亞
Óscar Ruiz	奥斯卡·鲁伊斯
Óscar Ustari	奥斯卡·乌斯塔里
Richard Arkwright	理查·阿克莱特
Joaquín Sánchez Rodríguez	华金·桑切斯
Dirk Kuyt	德克·库伊特
Trofim Denissovitch Lyssenko	特罗菲姆·邓尼索维奇·李森科
Arrigo Sacchi	艾列高·沙基
Federico Balzaretti	费德里科·巴尔扎雷蒂
Walter Zenga	沃尔特·曾加
Siniša Mihajlović	施尼沙·米赫洛域
Brett Emerton	布雷特·埃默顿
Mladen Petrić	姆拉登·佩特里奇
Steve McManaman	史蒂夫·麦克马纳曼
Stevan Jovetić	斯蒂凡·約維蒂奇
Angelo Peruzzi	安杰洛·佩鲁齐
Jordi Cruijff	祖迪·告魯夫
John Stuart	第三代比特伯爵約翰·斯圖爾特
Charles Grey	第二代格雷伯爵查爾斯·格雷
Roberto Donadoni	罗伯托·多纳多尼
Václav Svěrkoš	瓦茨拉夫·斯维尔科什
Wilfred Bouma	威尔弗雷德·鲍马
Andreï Kirilenko	安德烈·根纳季耶维奇·基里连科
César Azpilicueta	塞萨尔·阿斯皮利奎塔
David Albelda	大衛·阿爾貝爾達
Dmitri Torbinskiy	德米特里·托尔宾斯基
Armando Teixeira	佩蒂特
Viktor Kassai	考绍伊·维克托
William Randolph Hearst	威廉·赫斯特
Christian Eriksen	基斯甸·艾歷臣
Hugo Viana	曉高·維亞拿
Rui Patrício	鲁伊·帕特里西奥
Michal Kadlec	米哈尔·卡德莱茨
Ognjen Vukojević	奧格寧·武科耶維奇
Avraám Papadópoulos	阿夫拉姆·帕帕多普洛斯
Josip Šimunić	约瑟普·希穆尼奇
Ivica Vastić	伊维卡·瓦斯蒂奇
Claude Lelouch	克勞德·雷路許
Gustave Caillebotte	古斯塔夫·卡耶博特
Joel Schumacher	乔·舒马赫
Rossen Plevneliev	罗森·普列夫内利耶夫
Carlos Alberto Torres	卡洛斯·阿尔贝托
Salvatore Schillaci	薩瓦多·斯基拉奇
Jefferson Farfán	謝菲遜·法芬
Luís Miguel Brito Garcia Monteiro	米格尔·蒙泰罗
Metta World Peace	慈善·世界和平
Clyde Drexler	克莱德·德雷克斯勒
Ben Wallace	本·华莱士
Gaizka Mendieta	盖兹卡·门迭塔
Luis Javier García Sanz	路易斯·哈维尔·加西亚·桑斯
Marcelo Salas	马塞洛·萨拉斯
Frank Darabont	法蘭·達拉本特
Fernando Redondo	費蘭度·列當度
Gore Verbinski	高爾·韋賓斯基
Nicky Butt	尼基·巴特
Carlos Gamarra	卡洛斯·加马拉
Tayshaun Prince	泰夏安·普林斯
Jean Tigana	让·蒂加纳
John Campbell	约翰·坎贝尔
Lionel Barrymore	賴尼爾·巴利摩
Unai Emery	烏拿·艾瑪利
Gérard Houllier	热拉尔·乌利耶
Scott Carson	史葛·卡臣
Victor Moses	维克托·莫塞斯
William Vickrey	威廉·维克里
Oleg Salenko	奥列格·萨连科
Nikolaï Podgorny	尼古拉·维克托罗维奇·波德戈尔内
Kasper Schmeichel	卡斯柏·舒米高
Carlos Saura	卡洛斯·索拉
Vágner Love	瓦格纳·勒夫
Vítor Baía	维托尔·巴亚
Cláudio Taffarel	克劳迪奥·塔法雷尔
Jon Favreau	強·法夫洛
Davide Santon	达维德·桑顿
Manuel Pellegrini	曼努埃尔·佩莱格里尼
Edmílson	埃德米尔森
Gaston Doumergue	加斯东·杜梅格
Félix Faure	菲利·福尔
Jules Grévy	儒勒·格雷維
Prades, Haute-Loire	普拉代 (上卢瓦尔省)
Lisandro López	利桑德罗·洛佩斯
Vicente Rodríguez Guillén	維辛迪
Igor Semchov	伊戈爾·塞姆紹夫
Jetro Willems	杰特罗·威廉斯
Chris Eagles	克里斯·伊格尔斯
Cosmin Contra	科思明·孔特拉
Chinedu Obasi Ogbuke	奇内杜·奥巴西
Roberto Rosetti	羅拔圖·洛錫迪
Imre Lakatos	拉卡托什·伊姆雷
Aisey-sur-Seine	塞纳河畔艾塞
Brémur-et-Vaurois	布雷米和沃鲁瓦
Buncey	班塞
Chamesson	沙梅松
Ampilly-le-Sec	昂皮利莱塞克
Charrey-sur-Seine	塞纳河畔沙雷 (科多尔省)
Saint-Polycarpe	圣波利卡尔普 (奥德省)
Mohamed Ali	穆罕默德·阿里 (消歧义)
Ricardo Zamora	里卡多·薩莫拉
Demba Ba	丹巴·巴亞
Cesare Maldini	切萨雷·马尔蒂尼
Jussi Jääskeläinen	尤西·積亞基連倫
Ryan Bertrand	赖恩·伯特兰德
Lamar Odom	拉玛尔·奥多姆
Jermaine Pennant	杰梅恩·彭南特
Jesper Grønkjær	耶斯佩尔·格伦夏尔
Dado Pršo	达多·普尔绍
Vladimir Zvorykine	弗拉基米尔·佐利金
Bryan Robson	布莱恩·罗布森
Kevin Doyle	凯文·道尔
Gabriel Byrne	加布里埃尔·伯恩
Jermaine Jenas	杰梅恩·耶纳斯
Jonathan Woodgate	乔纳森·伍德盖特
Glenn Hoddle	格伦·霍德尔
Armand Fallières	阿尔芒·法利埃
Ezequiel Garay	埃兹奎尔·加雷
Costa-Gavras	科斯塔·加夫拉斯
Kader Keita	阿卜杜爾·卡達·基達
Vinnie Jones	維尼·瓊斯
Jack Rodwell	杰克·罗德威尔
Andreas Ivanschitz	安德雷亞斯·伊萬席茨
Massimo Moratti	马西莫·莫拉蒂
Roberto Abbondanzieri	罗伯托·阿邦丹谢里
Ariel Ortega	阿列尔·奥尔特加
Iván Helguera	艾雲·希古拿
Tim Krul	蒂姆·克魯爾
Rouslan Rotan	魯斯蘭·羅坦
Sergueï Rebrov	谢尔盖·雷布罗夫
Xu Jinglei	徐静蕾
Joe DiMaggio	喬·狄馬喬
Tyson Chandler	泰森·钱德勒
Kevin Love	凯文·乐福
David Moyes	大衛·莫耶斯
Jimmy Greaves	吉米·格雷夫斯
Chaumont-le-Bois	绍蒙勒布瓦
Chemin-d'Aisey	谢曼代塞
Coulmier-le-Sec	库尔米耶莱塞克
Étrochey	埃特罗谢
Maisey-le-Duc	迈塞莱迪克 (科多尔省)
Gomméville	戈梅维尔
Ömer Aşık	欧米尔·阿西克
Panvel	潘韦尔
Libor Sionko	利博尔·西昂科
Nemanja Matić	尼曼查·馬迪
René van de Kerkhof	連尼·雲·達·加賀夫
Adam Savage	亚当·萨维奇
Willy van de Kerkhof	韋利·雲·達·加賀夫
Kakuei Tanaka	田中角荣
Arvydas Sabonis	阿维达斯·萨博尼斯
Vincenzo Montella	文森佐·蒙特拉
José de Ribera	胡塞佩·德·里貝拉
Shane Long	谢恩·朗
Hosur	霍苏尔
Joss Whedon	喬斯·溫登
Montliot-et-Courcelles	蒙特利奥和库尔瑟莱
Guy Debord	居伊·德博
Nod-sur-Seine	塞纳河畔诺 (科多尔省)
Dmytro Chygrynskyi	德米特曹·基格連斯基
Noiron-sur-Seine	塞纳河畔努瓦龙 (科多尔省)
Robert Prosinečki	罗伯特·普罗辛内茨基
Obtrée	奥布特雷埃 (科多尔省)
Pothières	波蒂埃 (科多尔省)
Prusly-sur-Ource	乌尔克河畔普吕斯利 (科多尔省)
Jorge Valdano	豪尔赫·巴尔达诺
Rodrigo Taddei	羅德里戈·塔代伊
Jay Spearing	傑·斯皮林
Anton Ferdinand	安东·费迪南德
Vikash Dhorasoo	韋卡殊·多拉素
Raymond Kurzweil	雷蒙德·库茨魏尔
Liev Schreiber	李佛·薛伯
Madikeri	马迪凯里
Gökhan Inler	戈坎·因勒
Kwadwo Asamoah	卡瓦多·阿萨莫阿
Simon Poulsen	西蒙·波尔森
Jorge Larrionda	豪尔赫·拉里昂达
William Kvist Jorgensen	威廉·基斯特
David Rozehnal	达维德·罗泽纳尔
Rene Krhin	雷内·科尔辛
Deron Williams	德隆·威廉姆斯
Isiah Thomas	以賽亞·湯瑪斯
Chauncey Billups	昌西·比卢普斯
Art Clokey	阿特·克洛基
Mukesh Ambani	穆克什·安巴尼
Tony Jaa	东尼嘉
Palani	帕拉尼
Gabriel Obertan	加布里埃尔·奥贝坦
Pollachi	波拉奇
Claude Berri	克勞德·貝黎
Sainte-Colombe-sur-Seine	塞纳河畔圣科隆布 (科多尔省)
Vannaire	瓦奈尔 (科多尔省)
Vanvey	旺韦 (科多尔省)
Bert van Marwijk	伯特·范马尔维克
Villers-Patras	维莱尔帕特拉 (科多尔省)
Hidayet Türkoğlu	希達耶特·特克魯
Villiers-le-Duc	维利耶尔莱迪克 (科多尔省)
Villotte-sur-Ource	乌尔克河畔维洛特 (科多尔省)
Sotíris Nínis	索蒂里奥斯·尼尼斯
Simone Barone	西蒙尼·巴罗内
Deepa Mehta	迪帕·梅赫塔
Hayato Ikeda	池田勇人
Aaron Sorkin	艾倫·索金
Frank De Bleeckere	弗兰克·德布莱克雷
Seydou Doumbia	赛义杜·敦比亚
Cristiano Marques Gomes	克里斯蒂亚诺·马克斯·戈麦斯
Dmitri Sytchev	德米特里·瑟喬夫
Tony Adams	托尼·亚当斯
Charles Itandje	查理斯·伊坦積
Petter Hansson	佩特·汉森
Bebé	贝贝 (足球运动员)
Kieron Dyer	基隆·代尔
Rubén Baraja	鲁本·巴拉哈
Fabrizio Ravanelli	法布里齐奥·拉瓦内利
Ciprian Marica	西普里安·马里卡
Wilson Palacios	威尔森·帕拉西奥斯
Miroslav Stoch	米罗斯拉夫·斯托奇
Jan Polák	扬·波拉克
Przemysław Tytoń	普热梅斯瓦夫·蒂通
Stephan Andersen	斯特凡·安德森
Vannevar Bush	万尼瓦尔·布什
Radoslav Kováč	拉多斯拉夫·科瓦奇
Gaetano Scirea	加塔诺·西雷阿
Vincent Candela	樊尚·坎德拉
Gaël Kakuta	蓋爾·卡古達
Tomáš Hübschman	托馬斯·胡布斯曼
Howard Aiken	霍華德·艾肯
Rolando Jorge Pires da Fonseca	罗兰多·豪尔赫·皮雷斯·达·丰塞卡
Tomáš Sivok	托马什·西沃克
Eduardo dos Reis Carvalho	愛德華多·卡瓦略
Stéphane Lannoy	斯蒂芬·兰诺伊
Salvatore Sirigu	萨尔瓦托雷·西里古
Authon-Ébéon	奥通埃贝翁
Avy, Charente-Maritime	阿维
Ars-en-Ré	雷地区阿尔
Vellore	韦洛尔
Aad de Mos	艾特·迪武斯
Blountstown, Florida	布朗斯顿 (佛罗里达州)
Tabapuã	塔巴普昂
Gameleira de Goiás	戈亚斯州加梅莱拉
Joviânia	若维亚尼亚
Saint-Hilaire-Cottes	圣伊莱尔科特
Saint-Laurent-du-Pont	圣洛朗迪蓬 (伊泽尔省)
Ahéville	阿埃维尔
Fernão	费尔南
Beaumont-la-Ronce	博蒙拉龙克
Aaron Brooks (basket-ball)	阿伦·布鲁克斯
Bocquencé	博屈昂塞
Saint-Julien, Vosges	圣瑞利安
Crozon-sur-Vauvre	沃夫尔河畔克罗宗
Mark Blount	马克·布朗特
Duško Grujić	杜斯高·古積
Aaron Gray	亚伦·格雷
Aaron Hughes	艾朗·曉士
Achy	阿希
Malataverne	马拉塔韦尔恩 (德龙省)
Johan Vonlanthen	约翰·冯兰腾
Campuac	康皮阿克
Laboissière-en-Thelle	泰尔地区拉布瓦西埃
Vèze, Cantal	韦兹 (康塔尔省)
Brea, Kalifornia	布雷亚 (加利福尼亚州)
Aaron Russo	阿羅·拉索
Casseuil	卡瑟伊
Pál Csernai	策纳伊·帕尔
Saint-Michel-d'Euzet	圣米舍德泽 (加尔省)
Chris Engler	克里斯·恩格拉
Havernas	阿韦尔纳
Nasir ad-Din at-Tusi	纳西尔丁·图西
Vadillo	巴迪略
Ngugi wa Thiong'o	恩古吉·瓦·提昂戈
Lys-lez-Lannoy	利斯莱拉努瓦
Teruaki Kurobe	黑部光昭
Chéreng	谢朗 (诺尔省)
Duartina	杜阿尔蒂纳
Camiac-et-Saint-Denis	卡米阿克和圣德尼
Vichères	维谢雷 (厄尔-卢瓦尔省)
La Garde, Isère	拉加尔德 (伊泽尔省)
Billy Mwanza	比利·麥安達
Beaumé	博梅
Boudh	鲍德加尔
Clovis, Kalifornia	克洛维斯 (加利福尼亚州)
Kemri	凯姆里
Kentaro Sawada	澤田謙太郎
Babarpur Ajitmal	巴巴尔普尔阿吉特马尔
Saint-André-Lachamp	圣昂德雷拉尚 (阿尔代什省)
Rochedo de Minas	罗谢杜－迪米纳斯
Sabaillan	萨拜朗 (热尔省)
Keyon Dooling	肯杨·杜林
Churchs Ferry, North Dakota	彻奇斯费里 (北达科他州)
Solomon Jones	所罗门·琼斯
Joué-sur-Erdre	埃尔德尔河畔茹埃
Naoki Sakai	酒井直樹
Abadia de Goiás	阿巴迪亚德戈亚斯
Machault, Ardennes	马绍
Abadiânia	阿巴迪亚尼亚
Saint-Cierge-sous-le-Cheylard	圣谢尔格苏斯-尔谢拉尔 (阿尔代什省)
Daqing	大庆市
Fourmies, Nord	富尔米
Quessigny	屈埃西尼 (厄尔省)
Liry	利里
Floudès	弗卢代
8150 Kaluga (1985 QL4)	小行星8150
Saint-Maulvis	圣莫尔维
2561 Margolin (1969 TK2)	小行星2561
Jen-Hsun Huang	黃仁勳
Nonant-le-Pin	诺南莱潘 (奥恩省)
Auris, Isère	奥里
Bérengeville-la-Campagne	贝朗热维尔拉康帕尼
Rougemontiers	鲁热蒙蒂耶尔 (厄尔省)
Nenad Krstić	内纳德·科斯蒂奇
Abbeville, Georgia	阿比维尔 (佐治亚州)
John O'Shea	約翰·奧沙
James Franco	詹姆斯·法蘭科
Bruce Bowen	布魯斯·包溫
Abbott, Texas	阿伯特 (得克萨斯州)
Purulia	普鲁利耶
Abdelkader Ghezzal	阿卜德卡德·格扎尔
Abdellatif Kechiche	阿布戴·柯西胥
Abdoul-Aziz Nikiema	阿卜杜勒-阿齐兹·尼基耶马
Abdoulaye Diagne-Faye	阿卜杜拉耶·迪亚涅-法耶
Abdoulie Mansally	阿卜杜利·文沙利
Jean-Claude Van Damme	尚-克勞德·范·戴姆
Jürgen Kohler	尤尔根·科勒尔
Accous	阿库斯
Norman Jewison	诺曼·杰威森
Ryūtarō Hashimoto	橋本龍太郎
Michael Scofield	迈克尔·斯科菲尔德
Peter Cushing	彼得·库欣
Jeremy Lin	林書豪
Papiss Cissé	帕皮斯·西塞
Guillermo Stábile	吉列尔莫·斯塔比莱
Massimo Busacca	马西莫·布萨卡
Gerardo Torrado	赫拉多·托拉多
Sebastián Eguren	塞巴斯蒂安·埃古倫
Kieran Richardson	基蘭·李察遜
Luca Antonini	卢卡·安东尼尼
Edward Thorndike	愛德華·桑代克
Mario Yepes	马里奥·耶佩斯
Ritchie De Laet	里奇·德莱特
Blake Griffin	布莱克·格里芬
Marat Izmaïlov	馬拉特·伊茲邁洛夫
Gary Payton	加里·佩顿 (篮球运动员)
Manucho Gonçalves	曼努乔
Diego Cavalieri	迭戈·卡瓦列里
Shōhei Imamura	今村昌平
Bernd Leno	貝恩德·萊諾
Pedro León Sánchez Gil	柏度·利安
Harald Bohr	哈那德·玻尔
Fernando Navarro	费尔南多·纳瓦罗
Cristiano Lucarelli	基斯坦奴·盧卡利尼
Alan Hutton	阿兰·赫顿
Tony Hibbert	托尼·希伯特
Emmanuel Frimpong	埃曼努埃尔·弗里庞
David Bentley	大衛·賓特利
Helenio Herrera	希倫尼奧·靴利拿
Morten Olsen	摩頓·奧臣
Gilbert Arenas	吉尔伯特·阿里纳斯
Tomiichi Murayama	村山富市
Martin Jol	马丁·乔尔
Norman Schwarzkopf	诺曼·施瓦茨科夫
Tuncay Şanlı	通恰伊·桑利
Henry Bessemer	亨利·贝塞麦
Fernando Meira	费尔南多·梅拉
Siboniso Gaxa	西博尼索·加夸
Pablo Barrera	巴勃罗·巴雷拉
Sani Kaita	辛尼·卡爾達
Martin O'Neill	馬田·奧尼爾
Elton Brand	埃尔顿·布兰德
Andriy Yarmolenko	安德里·亞爾莫連科
Javi García	查維·加西亞
Pavel Soukhoï	帕维尔·苏霍伊
Graeme Souness	格雷姆·索内斯
Joseba Etxeberría	何塞巴·埃切贝里亚
Freddy Adu	弗雷迪·阿杜
Scott Sinclair	史葛·冼佳亞
Josh McEachran	约什·麦克伊克兰
Saadi Kadhafi	薩阿迪·格達費
Nedum Onuoha	內姆·奧奴夏
Carlos Boozer	卡洛斯·布泽尔
André Clarindo dos Santos	安達·山度士
Emanuel Pogatetz	埃马努埃尔·波加特茨
Ulf Kirsten	伍尔夫·基尔斯滕
Koman Coulibaly	科曼·库利巴利
Ivano Balić	伊雲奴·巴歷
Kevin Strootman	凯文·斯特鲁特曼
Anton Chounine	安東·舒寧
Yūichi Komano	驹野友一
Marcus Túlio Tanaka	田中鬥莉王
Takayuki Morimoto	森本貴幸
Ryo Miyaichi	宮市亮
Atsuto Uchida	内田笃人
Eiji Kawashima	川島永嗣
Shinji Okazaki	冈崎慎司
Ivica Dragutinović	伊维卡·德拉古蒂诺维奇
Juan Pablo Ángel	胡安·巴勃罗·安赫尔
Brendan Rodgers	布伦达·罗杰斯
Marc Bartra	马克·巴特拉
Ivan Vazov	伊万·瓦梭夫
Rodrigo Palacio	罗德里戈·帕拉西奥
Alexander Skarsgård	亞歷山大·斯卡斯加德
Matías Fernández	馬迪亞斯·費南迪斯
Marcin Wasilewski	馬爾欽·瓦西萊夫斯基
Dickson Etuhu	迪臣·艾度曉
Alberto Undiano Mallenco	阿尔贝托·乌恩蒂亚诺
Angelo Palombo	安杰洛·帕隆博
Jong Tae-se	鄭大世
Kyriákos Papadópoulos	基里亞科斯·帕帕多普洛斯
Dominic Adiyiah	多米尼克·阿迪亚
Jakob Poulsen	雅各布·波尔森
Brede Hangeland	布雷德·汉格兰德
Paulo da Silva	保罗·达·席尔瓦
Michális Sifákis	米查利斯·西法基斯
Moeneeb Josephs	莫埃尼布·约瑟夫斯
Gojko Kačar	戈伊科·卡查爾
Gordon Willard Allport	高尔顿·威拉德·奥尔波特
Camille Jordan	卡米尔·若尔当
Henry Moseley	亨利·莫塞莱
Lazare Nicolas Marguerite Carnot	拉扎尔·卡诺
Abdul Qadeer Khan	阿卜杜勒·卡迪尔·汗
Tomáš Galásek	托马什·加拉塞克
Luciano Spalletti	卢西亚诺·斯帕莱蒂
Johnny Carson	约翰尼·卡森
Joseph Marie Jacquard	约瑟夫·玛丽·雅卡尔
Robert Fisk	員羅柏·費斯克
Thich Nhat Hanh	釋一行
Stephen Baldwin	斯蒂芬·鲍德温
Brad Bird	布拉德·伯德
Alonzo Mourning	阿朗佐·莫宁
Cha Du-ri	车杜里
Elías Figueroa	埃利亚斯·菲格罗亚
Foko malagasy	马尔加什人
Dick Fosbury	迪克·福斯贝里
Steve McClaren	史提夫·麥卡倫
Aimé Jacquet	艾梅·雅凯
José Kléberson Pereira	若泽·克莱伯森
Urby Emanuelson	乌尔比·埃曼努埃尔森
Aron Winter	阿隆·温特
Danko Lazović	丹高·拉素域
Francisco José Rodrigues da Costa	哥斯甸亞
Juan Carlos Valerón	胡安·卡洛斯·貝萊隆
Omar Bravo	奥马尔·布拉沃
Jorge Andrade	若热·安德拉德
Sébastien Frey	塞巴斯蒂安·弗赖
Henri Victor Regnault	亨利·维克托·勒尼奥
Lorik Cana	洛里克·卡纳
Nabil El Zhar	纳比勒·兹哈尔
Moustapha Salifou	蒙斯達菲·沙利科
Paul Ince	保罗·因斯
Stephen Chow	周星馳
Jun'ichi Inamoto	稻本润一
Jerry West	杰里·韦斯特
Miguel Ángel Nadal	米格尔·安赫尔·纳达尔
Yoshito Ōkubo	大久保嘉人
John Aloisi	约翰·阿洛伊西
Sammo Hung	洪金宝
José Antonio Camacho	何塞·安东尼奥·卡马乔
Lewis Holtby	劉易斯·霍爾特比
Eric Heiden	埃里克·海登
Sergueï Paradjanov	谢尔盖·帕拉杰诺夫
Thomas Gravesen	托马斯·格拉维森
Mišo Brečko	馬斯奧·比斯高
Peter Odemwingie	彼得·奧丹維治
Greg Louganis	格雷格·洛加尼斯
Younès Kaboul	尤尼斯·卡布尔
Kevin Davies	奇雲·戴維斯
Vladimír Šmicer	弗拉迪米尔·斯米切尔
David N'Gog	大卫·恩戈
Vassili Bérézoutski	瓦西里·别列祖茨基
Charlie Adam	查理·阿當
Nikola Kalinić	尼古拉·卡利尼奇
Nathan Delfouneso	纳森·德尔福内索
Albert Luque	阿尔伯特·卢克
Marc Albrighton	馬斯·艾拜頓
Juan Manuel Vargas	胡安·曼努埃尔·瓦尔加斯
Robert Rensenbrink	罗布·伦森布林克
Li Xiannian	李先念
António Guterres	安东尼奥·古特雷斯
William Edwards Deming	愛德華茲·戴明
Mário Zagallo	马里奥·扎加洛
Anton Polster	東尼·保士達
Dominique Wilkins	多米尼克·威尔金斯
Mike Bibby	迈克·毕比
Andrew Bogut	安德鲁·博古特
Katolika	大公教會
Martin Hansson	馬田·漢臣
Aruna Dindane	阿鲁纳·丹达内
Joshua Kennedy	乔舒亚·肯尼迪
Olegário Benquerença	奥莱加里欧·本奎伦卡
Johannes Rydberg	约翰内斯·里德伯
Michael Hester	迈克尔·赫斯特
Nicola Legrottaglie	尼古拉·莱罗塔列
Lionel Scaloni	利昂内尔·斯卡洛尼
Michael Rosenbaum	迈克尔·罗森巴姆
Cristian Brocchi	克里斯蒂安·布罗基
Denílson de Oliveira Araújo	丹尼臣·迪奧利華拉·阿羅祖
Achille Emana	阿希尔·埃马纳
Ernest Solvay	欧内斯特·索尔维
Les Ferdinand	莱斯·费迪南德
Pat Jennings	帕特·詹宁斯
Donnie Yen	甄子丹
Joakim Noah	乔金·诺阿
Leônidas da Silva	李安尼達斯·達施華
Peter Frederick Strawson	彼得·弗雷德里克·斯特劳森
Helmuth Duckadam	赫尔穆特·杜卡达姆
Ben Foster	賓·科士打 (演員)
Gurban Gurbanov	哥班·古亞班洛夫
Shawn Marion	肖恩·马里昂
Philippe Coutinho	菲利普·库迪尼奥
Grant Hill	格蘭特·希爾 (籃球員)
Robert Jarni	罗伯特·雅尔尼
Marcus Berg	马库斯·贝里
François Clerc	弗朗索瓦·克莱尔
Hong Yong-jo	洪映早
Daniel Aranzubía	丹尼尔·阿兰苏比亚
Sebastián Coates	塞巴斯蒂安·科茨
Daniel Pacheco	丹尼爾·柏捷高
Paolo Cannavaro	保羅·卡納瓦羅
Nuno Valente	紐奴·華倫迪
Andy van der Meyde	安迪·雲達美迪
Victor Anichebe	维克托·阿尼切贝
Ferruccio Lamborghini	費魯齊歐·藍寶堅尼
Sylvinho	施雲奴
Ioánnis Fetfatzídis	伊安尼斯·費特法季齊斯
